"","sp","long","lat","continent","year"
"319","Iris oratoria",-111.71969,33.331554,"NORTH_AMERICA",2024
"320","Iris oratoria",-111.736327,33.361452,"NORTH_AMERICA",2024
"321","Iris oratoria",-113.686947,37.166516,"NORTH_AMERICA",2024
"322","Iris oratoria",-105.49492,28.26239,"NORTH_AMERICA",2024
"323","Iris oratoria",-122.365603,40.630958,"NORTH_AMERICA",2024
"324","Iris oratoria",-110.990627,32.217198,"NORTH_AMERICA",2024
"325","Iris oratoria",-106.636108,35.049881,"NORTH_AMERICA",2024
"326","Iris oratoria",-121.70706,37.942253,"NORTH_AMERICA",2024
"327","Iris oratoria",-105.482866,28.197337,"NORTH_AMERICA",2024
"328","Iris oratoria",-118.459433,34.391395,"NORTH_AMERICA",2024
"329","Iris oratoria",-119.66,36.818336,"NORTH_AMERICA",2024
"330","Iris oratoria",-118.169202,34.066704,"NORTH_AMERICA",2024
"331","Iris oratoria",-118.293016,34.154918,"NORTH_AMERICA",2024
"332","Iris oratoria",-111.020471,32.382351,"NORTH_AMERICA",2024
"333","Iris oratoria",-115.187692,36.236163,"NORTH_AMERICA",2024
"334","Iris oratoria",-102.137536,31.994631,"NORTH_AMERICA",2024
"335","Iris oratoria",-117.32222,33.966533,"NORTH_AMERICA",2024
"336","Iris oratoria",-111.138604,32.393112,"NORTH_AMERICA",2024
"337","Iris oratoria",-121.802666,37.242657,"NORTH_AMERICA",2024
"338","Iris oratoria",-115.373228,36.522766,"NORTH_AMERICA",2024
"339","Iris oratoria",-110.952186,32.230498,"NORTH_AMERICA",2024
"340","Iris oratoria",-110.824889,32.278128,"NORTH_AMERICA",2024
"341","Iris oratoria",-106.408369,31.81387,"NORTH_AMERICA",2024
"342","Iris oratoria",-119.124796,35.382274,"NORTH_AMERICA",2024
"343","Iris oratoria",-119.979188,37.533853,"NORTH_AMERICA",2024
"344","Iris oratoria",-99.790968,32.267332,"NORTH_AMERICA",2024
"345","Iris oratoria",-116.414575,33.668808,"NORTH_AMERICA",2024
"346","Iris oratoria",-117.037717,32.850473,"NORTH_AMERICA",2024
"347","Iris oratoria",-116.392433,31.50058,"NORTH_AMERICA",2024
"348","Iris oratoria",-115.563545,32.812533,"NORTH_AMERICA",2024
"349","Iris oratoria",-122.365436,39.809499,"NORTH_AMERICA",2024
"350","Iris oratoria",-117.24513,33.622674,"NORTH_AMERICA",2024
"351","Iris oratoria",-117.315353,34.43121,"NORTH_AMERICA",2024
"352","Iris oratoria",-118.294358,34.150407,"NORTH_AMERICA",2024
"353","Iris oratoria",-117.037559,32.844252,"NORTH_AMERICA",2024
"354","Iris oratoria",-117.323561,33.977645,"NORTH_AMERICA",2024
"355","Iris oratoria",-112.046374,33.495647,"NORTH_AMERICA",2024
"356","Iris oratoria",-110.909272,32.247995,"NORTH_AMERICA",2024
"357","Iris oratoria",-121.750013,38.544505,"NORTH_AMERICA",2024
